,how_many_shops,property_id,locality_name,postal_code,streetname,housenumber,latitude,longitude,property_type,property_subtype,price,type_of_sale,nb_of_rooms,area,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,surface,surface_area_plot,nb_of_facades,swimming_pool,state_of_building,surface_of_good
8670,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8672,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8673,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8674,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8675,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8676,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8677,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8678,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8679,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8680,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8681,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8682,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8683,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8684,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8685,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8686,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8687,,,,,,,,,,,,,,,,,,,,,,,,,,,
8688,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8689,1221.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8690,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8691,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8692,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8693,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8694,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8696,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8697,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8698,414.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8699,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8700,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8701,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8702,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8703,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8704,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8705,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8706,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8707,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8708,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8709,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8710,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8711,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8712,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8713,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8714,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8715,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8716,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8717,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8718,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8719,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8720,,,,,,,,,,,,,,,,,,,,,,,,,,,
8721,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8722,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8723,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8724,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8725,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8726,,,,,,,,,,,,,,,,,,,,,,,,,,,
8727,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8728,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8729,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8730,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8731,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8732,422.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8733,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8734,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8735,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8736,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8737,,,,,,,,,,,,,,,,,,,,,,,,,,,
8738,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8739,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8740,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8741,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8742,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8743,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8744,331.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8745,,,,,,,,,,,,,,,,,,,,,,,,,,,
8746,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8747,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8748,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8749,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8750,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8751,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8752,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8753,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8754,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8755,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8756,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8757,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8758,,,,,,,,,,,,,,,,,,,,,,,,,,,
8759,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8760,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8761,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8762,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8763,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8764,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8766,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8767,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8768,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8769,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8770,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8771,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8772,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8773,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8774,,,,,,,,,,,,,,,,,,,,,,,,,,,
8775,,,,,,,,,,,,,,,,,,,,,,,,,,,
8776,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8777,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8778,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8779,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8780,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8781,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8782,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8783,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8784,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8785,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8786,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8787,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8788,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8789,,,,,,,,,,,,,,,,,,,,,,,,,,,
8790,144.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8791,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8792,,,,,,,,,,,,,,,,,,,,,,,,,,,
8793,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8794,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8795,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8796,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8797,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8798,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8799,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8800,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8801,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8802,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8803,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8804,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8805,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8806,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8807,,,,,,,,,,,,,,,,,,,,,,,,,,,
8808,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8809,318.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8810,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8811,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8812,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8813,1153.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8814,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8815,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8816,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8817,,,,,,,,,,,,,,,,,,,,,,,,,,,
8818,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8819,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8820,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8821,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8822,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8823,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8824,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8825,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8826,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8827,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8828,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8829,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8830,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8831,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8832,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8833,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8834,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8835,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8836,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8837,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8838,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8839,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8840,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8841,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8842,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8843,404.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8844,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8845,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8846,,,,,,,,,,,,,,,,,,,,,,,,,,,
8847,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8848,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8849,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8850,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8851,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8852,,,,,,,,,,,,,,,,,,,,,,,,,,,
8853,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8854,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8855,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8856,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8858,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8859,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8861,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8862,,,,,,,,,,,,,,,,,,,,,,,,,,,
8863,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8864,366.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8865,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8866,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8867,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8868,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8869,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8870,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8871,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8872,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8873,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8874,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8875,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8876,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8877,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8878,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8879,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8880,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8881,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8882,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8883,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8884,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8885,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8886,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8887,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8888,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8889,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8890,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8891,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8892,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8893,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8894,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8895,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8896,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8897,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8898,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8899,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8900,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8901,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8902,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8903,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8904,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8905,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8906,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8907,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8908,,,,,,,,,,,,,,,,,,,,,,,,,,,
8909,,,,,,,,,,,,,,,,,,,,,,,,,,,
8910,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8911,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8912,1153.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8913,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8914,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8915,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8916,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8917,,,,,,,,,,,,,,,,,,,,,,,,,,,
8918,,,,,,,,,,,,,,,,,,,,,,,,,,,
8919,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8920,,,,,,,,,,,,,,,,,,,,,,,,,,,
8921,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8922,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8923,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8924,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8925,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8926,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8927,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8928,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8929,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8930,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8931,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8932,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8933,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8934,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8935,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8936,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8937,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8938,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8939,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8940,,,,,,,,,,,,,,,,,,,,,,,,,,,
8941,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8942,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8943,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8944,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8945,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8946,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8947,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8948,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8949,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8950,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8951,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8952,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8953,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8954,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8955,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8956,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8957,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8958,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8959,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8960,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8961,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8962,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8963,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8964,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8965,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8966,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8967,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8968,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8969,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8970,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8971,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8972,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8973,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8974,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8975,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8976,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8977,,,,,,,,,,,,,,,,,,,,,,,,,,,
8978,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8979,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8980,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8981,,,,,,,,,,,,,,,,,,,,,,,,,,,
8982,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8983,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8984,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8985,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8986,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8987,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8988,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8989,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8990,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8991,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8992,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8993,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8994,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8995,515.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8996,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8997,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8998,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
8999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9000,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9001,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9002,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9003,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9004,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9006,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9007,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9008,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9009,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9011,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9012,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9014,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9015,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9016,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9017,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9018,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9019,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9020,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9021,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9022,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9023,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9024,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9025,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9026,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9027,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9028,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9029,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9031,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9032,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9033,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9034,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9035,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9036,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9037,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9038,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9039,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9040,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9041,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9042,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9043,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9044,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9045,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9046,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9047,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9048,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9049,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9050,,,,,,,,,,,,,,,,,,,,,,,,,,,
9051,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9052,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9053,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9054,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9055,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9056,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9057,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9058,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9059,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9060,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9061,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9062,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9063,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9064,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9065,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9066,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9067,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9068,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9069,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9070,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9071,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9072,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9073,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9075,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9076,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9077,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9078,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9079,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9080,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9081,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9082,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9083,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9084,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9085,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9086,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9087,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9088,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9089,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
9090,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
